"data","series","period","type","description","value_type","time","date","value"
"M3","N0778","QUARTERLY","MICRO","SALES ( CODE= FWC)","x",1989,1989-01-01,2520.6
"M3","N0778","QUARTERLY","MICRO","SALES ( CODE= FWC)","x",1989.25,1989-04-01,3623.6
"M3","N0778","QUARTERLY","MICRO","SALES ( CODE= FWC)","x",1989.5,1989-07-01,3037
"M3","N0778","QUARTERLY","MICRO","SALES ( CODE= FWC)","x",1989.75,1989-10-01,3250.6
"M3","N0778","QUARTERLY","MICRO","SALES ( CODE= FWC)","x",1990,1990-01-01,3022.7
"M3","N0778","QUARTERLY","MICRO","SALES ( CODE= FWC)","x",1990.25,1990-04-01,3869.7
"M3","N0778","QUARTERLY","MICRO","SALES ( CODE= FWC)","x",1990.5,1990-07-01,4541.8
"M3","N0778","QUARTERLY","MICRO","SALES ( CODE= FWC)","x",1990.75,1990-10-01,5176.5
"M3","N0778","QUARTERLY","MICRO","SALES ( CODE= FWC)","x",1991,1991-01-01,4798.7
"M3","N0778","QUARTERLY","MICRO","SALES ( CODE= FWC)","x",1991.25,1991-04-01,4894.5
"M3","N0778","QUARTERLY","MICRO","SALES ( CODE= FWC)","x",1991.5,1991-07-01,4682.6
"M3","N0778","QUARTERLY","MICRO","SALES ( CODE= FWC)","x",1991.75,1991-10-01,5544.1
"M3","N0778","QUARTERLY","MICRO","SALES ( CODE= FWC)","x",1992,1992-01-01,4872
"M3","N0778","QUARTERLY","MICRO","SALES ( CODE= FWC)","x",1992.25,1992-04-01,5812.9
"M3","N0778","QUARTERLY","MICRO","SALES ( CODE= FWC)","x",1992.5,1992-07-01,6582.6
"M3","N0778","QUARTERLY","MICRO","SALES ( CODE= FWC)","x",1992.75,1992-10-01,7680.4
"M3","N0778","QUARTERLY","MICRO","SALES ( CODE= FWC)","xx",1993,1993-01-01,5865.3
"M3","N0778","QUARTERLY","MICRO","SALES ( CODE= FWC)","xx",1993.25,1993-04-01,6465
"M3","N0778","QUARTERLY","MICRO","SALES ( CODE= FWC)","xx",1993.5,1993-07-01,6164.3
"M3","N0778","QUARTERLY","MICRO","SALES ( CODE= FWC)","xx",1993.75,1993-10-01,7335.4
"M3","N0778","QUARTERLY","MICRO","SALES ( CODE= FWC)","xx",1994,1994-01-01,4696.4
"M3","N0778","QUARTERLY","MICRO","SALES ( CODE= FWC)","xx",1994.25,1994-04-01,5712.5
"M3","N0778","QUARTERLY","MICRO","SALES ( CODE= FWC)","xx",1994.5,1994-07-01,5336
"M3","N0778","QUARTERLY","MICRO","SALES ( CODE= FWC)","xx",1994.75,1994-10-01,6599.5
"M3","N0779","QUARTERLY","MICRO","SALES ( CODE= FPL)","x",1984,1984-01-01,4261.15
"M3","N0779","QUARTERLY","MICRO","SALES ( CODE= FPL)","x",1984.25,1984-04-01,4838.05
"M3","N0779","QUARTERLY","MICRO","SALES ( CODE= FPL)","x",1984.5,1984-07-01,6085.1
"M3","N0779","QUARTERLY","MICRO","SALES ( CODE= FPL)","x",1984.75,1984-10-01,4520.35
"M3","N0779","QUARTERLY","MICRO","SALES ( CODE= FPL)","x",1985,1985-01-01,4954.75
"M3","N0779","QUARTERLY","MICRO","SALES ( CODE= FPL)","x",1985.25,1985-04-01,5312.35
"M3","N0779","QUARTERLY","MICRO","SALES ( CODE= FPL)","x",1985.5,1985-07-01,6315
"M3","N0779","QUARTERLY","MICRO","SALES ( CODE= FPL)","x",1985.75,1985-10-01,5162.05
"M3","N0779","QUARTERLY","MICRO","SALES ( CODE= FPL)","x",1986,1986-01-01,4715.2
"M3","N0779","QUARTERLY","MICRO","SALES ( CODE= FPL)","x",1986.25,1986-04-01,4995.75
"M3","N0779","QUARTERLY","MICRO","SALES ( CODE= FPL)","x",1986.5,1986-07-01,5851.25
"M3","N0779","QUARTERLY","MICRO","SALES ( CODE= FPL)","x",1986.75,1986-10-01,4895.35
"M3","N0779","QUARTERLY","MICRO","SALES ( CODE= FPL)","x",1987,1987-01-01,4841.6
"M3","N0779","QUARTERLY","MICRO","SALES ( CODE= FPL)","x",1987.25,1987-04-01,5311.65
"M3","N0779","QUARTERLY","MICRO","SALES ( CODE= FPL)","x",1987.5,1987-07-01,6541.75
"M3","N0779","QUARTERLY","MICRO","SALES ( CODE= FPL)","x",1987.75,1987-10-01,5501.15
"M3","N0779","QUARTERLY","MICRO","SALES ( CODE= FPL)","x",1988,1988-01-01,6727.05
"M3","N0779","QUARTERLY","MICRO","SALES ( CODE= FPL)","x",1988.25,1988-04-01,7317.9
"M3","N0779","QUARTERLY","MICRO","SALES ( CODE= FPL)","x",1988.5,1988-07-01,8263.95
"M3","N0779","QUARTERLY","MICRO","SALES ( CODE= FPL)","x",1988.75,1988-10-01,6958.65
"M3","N0779","QUARTERLY","MICRO","SALES ( CODE= FPL)","x",1989,1989-01-01,6828.85
"M3","N0779","QUARTERLY","MICRO","SALES ( CODE= FPL)","x",1989.25,1989-04-01,7650.6
"M3","N0779","QUARTERLY","MICRO","SALES ( CODE= FPL)","x",1989.5,1989-07-01,9062.6
"M3","N0779","QUARTERLY","MICRO","SALES ( CODE= FPL)","x",1989.75,1989-10-01,7356.9
"M3","N0779","QUARTERLY","MICRO","SALES ( CODE= FPL)","x",1990,1990-01-01,5352
"M3","N0779","QUARTERLY","MICRO","SALES ( CODE= FPL)","x",1990.25,1990-04-01,6356.85
"M3","N0779","QUARTERLY","MICRO","SALES ( CODE= FPL)","x",1990.5,1990-07-01,7415.8
"M3","N0779","QUARTERLY","MICRO","SALES ( CODE= FPL)","x",1990.75,1990-10-01,6307.15
"M3","N0779","QUARTERLY","MICRO","SALES ( CODE= FPL)","x",1991,1991-01-01,5815.75
"M3","N0779","QUARTERLY","MICRO","SALES ( CODE= FPL)","x",1991.25,1991-04-01,6933.75
"M3","N0779","QUARTERLY","MICRO","SALES ( CODE= FPL)","x",1991.5,1991-07-01,7591.5
"M3","N0779","QUARTERLY","MICRO","SALES ( CODE= FPL)","x",1991.75,1991-10-01,5906.25
"M3","N0779","QUARTERLY","MICRO","SALES ( CODE= FPL)","x",1992,1992-01-01,5466.85
"M3","N0779","QUARTERLY","MICRO","SALES ( CODE= FPL)","x",1992.25,1992-04-01,6297.9
"M3","N0779","QUARTERLY","MICRO","SALES ( CODE= FPL)","x",1992.5,1992-07-01,7845.75
"M3","N0779","QUARTERLY","MICRO","SALES ( CODE= FPL)","x",1992.75,1992-10-01,6356.1
"M3","N0779","QUARTERLY","MICRO","SALES ( CODE= FPL)","xx",1993,1993-01-01,5661.9
"M3","N0779","QUARTERLY","MICRO","SALES ( CODE= FPL)","xx",1993.25,1993-04-01,6748.25
"M3","N0779","QUARTERLY","MICRO","SALES ( CODE= FPL)","xx",1993.5,1993-07-01,8013.45
"M3","N0779","QUARTERLY","MICRO","SALES ( CODE= FPL)","xx",1993.75,1993-10-01,6157.9
"M3","N0779","QUARTERLY","MICRO","SALES ( CODE= FPL)","xx",1994,1994-01-01,5894.5
"M3","N0779","QUARTERLY","MICRO","SALES ( CODE= FPL)","xx",1994.25,1994-04-01,7215.25
"M3","N0779","QUARTERLY","MICRO","SALES ( CODE= FPL)","xx",1994.5,1994-07-01,7564.5
"M3","N0779","QUARTERLY","MICRO","SALES ( CODE= FPL)","xx",1994.75,1994-10-01,6439.05
"M3","N0780","QUARTERLY","MICRO","SALES ( CODE= GCI)","x",1984,1984-01-01,2126
"M3","N0780","QUARTERLY","MICRO","SALES ( CODE= GCI)","x",1984.25,1984-04-01,2458.4
"M3","N0780","QUARTERLY","MICRO","SALES ( CODE= GCI)","x",1984.5,1984-07-01,2366.15
"M3","N0780","QUARTERLY","MICRO","SALES ( CODE= GCI)","x",1984.75,1984-10-01,2850.4
"M3","N0780","QUARTERLY","MICRO","SALES ( CODE= GCI)","x",1985,1985-01-01,2413.45
"M3","N0780","QUARTERLY","MICRO","SALES ( CODE= GCI)","x",1985.25,1985-04-01,2784.65
"M3","N0780","QUARTERLY","MICRO","SALES ( CODE= GCI)","x",1985.5,1985-07-01,2751.4
"M3","N0780","QUARTERLY","MICRO","SALES ( CODE= GCI)","x",1985.75,1985-10-01,3097.6
"M3","N0780","QUARTERLY","MICRO","SALES ( CODE= GCI)","x",1986,1986-01-01,3073.7
"M3","N0780","QUARTERLY","MICRO","SALES ( CODE= GCI)","x",1986.25,1986-04-01,3580.9
"M3","N0780","QUARTERLY","MICRO","SALES ( CODE= GCI)","x",1986.5,1986-07-01,3445.3
"M3","N0780","QUARTERLY","MICRO","SALES ( CODE= GCI)","x",1986.75,1986-10-01,3907.6
"M3","N0780","QUARTERLY","MICRO","SALES ( CODE= GCI)","x",1987,1987-01-01,3515.8
"M3","N0780","QUARTERLY","MICRO","SALES ( CODE= GCI)","x",1987.25,1987-04-01,3948.8
"M3","N0780","QUARTERLY","MICRO","SALES ( CODE= GCI)","x",1987.5,1987-07-01,3755.7
"M3","N0780","QUARTERLY","MICRO","SALES ( CODE= GCI)","x",1987.75,1987-10-01,4176.95
"M3","N0780","QUARTERLY","MICRO","SALES ( CODE= GCI)","x",1988,1988-01-01,3789.7
"M3","N0780","QUARTERLY","MICRO","SALES ( CODE= GCI)","x",1988.25,1988-04-01,4234.7
"M3","N0780","QUARTERLY","MICRO","SALES ( CODE= GCI)","x",1988.5,1988-07-01,4021.55
"M3","N0780","QUARTERLY","MICRO","SALES ( CODE= GCI)","x",1988.75,1988-10-01,4526.4
"M3","N0780","QUARTERLY","MICRO","SALES ( CODE= GCI)","x",1989,1989-01-01,4087.8
"M3","N0780","QUARTERLY","MICRO","SALES ( CODE= GCI)","x",1989.25,1989-04-01,4520.85
"M3","N0780","QUARTERLY","MICRO","SALES ( CODE= GCI)","x",1989.5,1989-07-01,4139.4
"M3","N0780","QUARTERLY","MICRO","SALES ( CODE= GCI)","x",1989.75,1989-10-01,4842.85
"M3","N0780","QUARTERLY","MICRO","SALES ( CODE= GCI)","x",1990,1990-01-01,4067
"M3","N0780","QUARTERLY","MICRO","SALES ( CODE= GCI)","x",1990.25,1990-04-01,4468.95
"M3","N0780","QUARTERLY","MICRO","SALES ( CODE= GCI)","x",1990.5,1990-07-01,4149.3
"M3","N0780","QUARTERLY","MICRO","SALES ( CODE= GCI)","x",1990.75,1990-10-01,4522.85
"M3","N0780","QUARTERLY","MICRO","SALES ( CODE= GCI)","x",1991,1991-01-01,3932.4
"M3","N0780","QUARTERLY","MICRO","SALES ( CODE= GCI)","x",1991.25,1991-04-01,4373.1
"M3","N0780","QUARTERLY","MICRO","SALES ( CODE= GCI)","x",1991.5,1991-07-01,4098.65
"M3","N0780","QUARTERLY","MICRO","SALES ( CODE= GCI)","x",1991.75,1991-10-01,4505.95
"M3","N0780","QUARTERLY","MICRO","SALES ( CODE= GCI)","x",1992,1992-01-01,3965.6
"M3","N0780","QUARTERLY","MICRO","SALES ( CODE= GCI)","x",1992.25,1992-04-01,4460.7
"M3","N0780","QUARTERLY","MICRO","SALES ( CODE= GCI)","x",1992.5,1992-07-01,4243.05
"M3","N0780","QUARTERLY","MICRO","SALES ( CODE= GCI)","x",1992.75,1992-10-01,4675.45
"M3","N0780","QUARTERLY","MICRO","SALES ( CODE= GCI)","xx",1993,1993-01-01,4223.65
"M3","N0780","QUARTERLY","MICRO","SALES ( CODE= GCI)","xx",1993.25,1993-04-01,4688.85
"M3","N0780","QUARTERLY","MICRO","SALES ( CODE= GCI)","xx",1993.5,1993-07-01,4382.65
"M3","N0780","QUARTERLY","MICRO","SALES ( CODE= GCI)","xx",1993.75,1993-10-01,4912.95
"M3","N0780","QUARTERLY","MICRO","SALES ( CODE= GCI)","xx",1994,1994-01-01,4383.15
"M3","N0780","QUARTERLY","MICRO","SALES ( CODE= GCI)","xx",1994.25,1994-04-01,4834.4
"M3","N0780","QUARTERLY","MICRO","SALES ( CODE= GCI)","xx",1994.5,1994-07-01,4662.15
"M3","N0780","QUARTERLY","MICRO","SALES ( CODE= GCI)","xx",1994.75,1994-10-01,5242.95
"M3","N0781","QUARTERLY","MICRO","SALES ( CODE= GPS)","x",1984,1984-01-01,489.9
"M3","N0781","QUARTERLY","MICRO","SALES ( CODE= GPS)","x",1984.25,1984-04-01,526.75
"M3","N0781","QUARTERLY","MICRO","SALES ( CODE= GPS)","x",1984.5,1984-07-01,706.85
"M3","N0781","QUARTERLY","MICRO","SALES ( CODE= GPS)","x",1984.75,1984-10-01,947.15
"M3","N0781","QUARTERLY","MICRO","SALES ( CODE= GPS)","x",1985,1985-01-01,528.55
"M3","N0781","QUARTERLY","MICRO","SALES ( CODE= GPS)","x",1985.25,1985-04-01,600.7
"M3","N0781","QUARTERLY","MICRO","SALES ( CODE= GPS)","x",1985.5,1985-07-01,908.35
"M3","N0781","QUARTERLY","MICRO","SALES ( CODE= GPS)","x",1985.75,1985-10-01,1199.05
"M3","N0781","QUARTERLY","MICRO","SALES ( CODE= GPS)","x",1986,1986-01-01,799.9
"M3","N0781","QUARTERLY","MICRO","SALES ( CODE= GPS)","x",1986.25,1986-04-01,823.8
"M3","N0781","QUARTERLY","MICRO","SALES ( CODE= GPS)","x",1986.5,1986-07-01,1124
"M3","N0781","QUARTERLY","MICRO","SALES ( CODE= GPS)","x",1986.75,1986-10-01,1492.35
"M3","N0781","QUARTERLY","MICRO","SALES ( CODE= GPS)","x",1987,1987-01-01,1055.3
"M3","N0781","QUARTERLY","MICRO","SALES ( CODE= GPS)","x",1987.25,1987-04-01,1088.75
"M3","N0781","QUARTERLY","MICRO","SALES ( CODE= GPS)","x",1987.5,1987-07-01,1368.1
"M3","N0781","QUARTERLY","MICRO","SALES ( CODE= GPS)","x",1987.75,1987-10-01,1797.95
"M3","N0781","QUARTERLY","MICRO","SALES ( CODE= GPS)","x",1988,1988-01-01,1206.75
"M3","N0781","QUARTERLY","MICRO","SALES ( CODE= GPS)","x",1988.25,1988-04-01,1321.65
"M3","N0781","QUARTERLY","MICRO","SALES ( CODE= GPS)","x",1988.5,1988-07-01,1613.75
"M3","N0781","QUARTERLY","MICRO","SALES ( CODE= GPS)","x",1988.75,1988-10-01,2118.35
"M3","N0781","QUARTERLY","MICRO","SALES ( CODE= GPS)","x",1989,1989-01-01,1549.6
"M3","N0781","QUARTERLY","MICRO","SALES ( CODE= GPS)","x",1989.25,1989-04-01,1629.7
"M3","N0781","QUARTERLY","MICRO","SALES ( CODE= GPS)","x",1989.5,1989-07-01,2028
"M3","N0781","QUARTERLY","MICRO","SALES ( CODE= GPS)","x",1989.75,1989-10-01,2725.65
"M3","N0781","QUARTERLY","MICRO","SALES ( CODE= GPS)","x",1990,1990-01-01,2011.85
"M3","N0781","QUARTERLY","MICRO","SALES ( CODE= GPS)","x",1990.25,1990-04-01,2025
"M3","N0781","QUARTERLY","MICRO","SALES ( CODE= GPS)","x",1990.5,1990-07-01,2508.45
"M3","N0781","QUARTERLY","MICRO","SALES ( CODE= GPS)","x",1990.75,1990-10-01,3123.65
"M3","N0781","QUARTERLY","MICRO","SALES ( CODE= GPS)","x",1991,1991-01-01,2451.5
"M3","N0781","QUARTERLY","MICRO","SALES ( CODE= GPS)","x",1991.25,1991-04-01,2615.3
"M3","N0781","QUARTERLY","MICRO","SALES ( CODE= GPS)","x",1991.5,1991-07-01,3510.25
"M3","N0781","QUARTERLY","MICRO","SALES ( CODE= GPS)","x",1991.75,1991-10-01,4017.4
"M3","N0781","QUARTERLY","MICRO","SALES ( CODE= GPS)","x",1992,1992-01-01,2944.3
"M3","N0781","QUARTERLY","MICRO","SALES ( CODE= GPS)","x",1992.25,1992-04-01,3070.55
"M3","N0781","QUARTERLY","MICRO","SALES ( CODE= GPS)","x",1992.5,1992-07-01,4136.1
"M3","N0781","QUARTERLY","MICRO","SALES ( CODE= GPS)","x",1992.75,1992-10-01,4651.05
"M3","N0781","QUARTERLY","MICRO","SALES ( CODE= GPS)","xx",1993,1993-01-01,3217.9
"M3","N0781","QUARTERLY","MICRO","SALES ( CODE= GPS)","xx",1993.25,1993-04-01,3465.95
"M3","N0781","QUARTERLY","MICRO","SALES ( CODE= GPS)","xx",1993.5,1993-07-01,4493.4
"M3","N0781","QUARTERLY","MICRO","SALES ( CODE= GPS)","xx",1993.75,1993-10-01,5301.15
"M3","N0781","QUARTERLY","MICRO","SALES ( CODE= GPS)","xx",1994,1994-01-01,3758.35
"M3","N0781","QUARTERLY","MICRO","SALES ( CODE= GPS)","xx",1994.25,1994-04-01,3865.65
"M3","N0781","QUARTERLY","MICRO","SALES ( CODE= GPS)","xx",1994.5,1994-07-01,4941.75
"M3","N0781","QUARTERLY","MICRO","SALES ( CODE= GPS)","xx",1994.75,1994-10-01,6048.95
"M3","N0782","QUARTERLY","MICRO","SALES ( CODE= GSX)","x",1984,1984-01-01,8691
"M3","N0782","QUARTERLY","MICRO","SALES ( CODE= GSX)","x",1984.25,1984-04-01,9211.6
"M3","N0782","QUARTERLY","MICRO","SALES ( CODE= GSX)","x",1984.5,1984-07-01,8627.2
"M3","N0782","QUARTERLY","MICRO","SALES ( CODE= GSX)","x",1984.75,1984-10-01,9207.8
"M3","N0782","QUARTERLY","MICRO","SALES ( CODE= GSX)","x",1985,1985-01-01,8942.6
"M3","N0782","QUARTERLY","MICRO","SALES ( CODE= GSX)","x",1985.25,1985-04-01,9289.4
"M3","N0782","QUARTERLY","MICRO","SALES ( CODE= GSX)","x",1985.5,1985-07-01,8534.6
"M3","N0782","QUARTERLY","MICRO","SALES ( CODE= GSX)","x",1985.75,1985-10-01,9251
"M3","N0782","QUARTERLY","MICRO","SALES ( CODE= GSX)","x",1986,1986-01-01,8108.2
"M3","N0782","QUARTERLY","MICRO","SALES ( CODE= GSX)","x",1986.25,1986-04-01,8248.6
"M3","N0782","QUARTERLY","MICRO","SALES ( CODE= GSX)","x",1986.5,1986-07-01,7825.4
"M3","N0782","QUARTERLY","MICRO","SALES ( CODE= GSX)","x",1986.75,1986-10-01,7485.2
"M3","N0782","QUARTERLY","MICRO","SALES ( CODE= GSX)","x",1987,1987-01-01,7703.6
"M3","N0782","QUARTERLY","MICRO","SALES ( CODE= GSX)","x",1987.25,1987-04-01,7933.6
"M3","N0782","QUARTERLY","MICRO","SALES ( CODE= GSX)","x",1987.5,1987-07-01,7979.6
"M3","N0782","QUARTERLY","MICRO","SALES ( CODE= GSX)","x",1987.75,1987-10-01,8443.8
"M3","N0782","QUARTERLY","MICRO","SALES ( CODE= GSX)","x",1988,1988-01-01,8337.2
"M3","N0782","QUARTERLY","MICRO","SALES ( CODE= GSX)","x",1988.25,1988-04-01,8710.4
"M3","N0782","QUARTERLY","MICRO","SALES ( CODE= GSX)","x",1988.5,1988-07-01,8885
"M3","N0782","QUARTERLY","MICRO","SALES ( CODE= GSX)","x",1988.75,1988-10-01,9271.6
"M3","N0782","QUARTERLY","MICRO","SALES ( CODE= GSX)","x",1989,1989-01-01,9568.2
"M3","N0782","QUARTERLY","MICRO","SALES ( CODE= GSX)","x",1989.25,1989-04-01,8024.2
"M3","N0782","QUARTERLY","MICRO","SALES ( CODE= GSX)","x",1989.5,1989-07-01,8624
"M3","N0782","QUARTERLY","MICRO","SALES ( CODE= GSX)","x",1989.75,1989-10-01,8549.4
"M3","N0782","QUARTERLY","MICRO","SALES ( CODE= GSX)","x",1990,1990-01-01,8519.6
"M3","N0782","QUARTERLY","MICRO","SALES ( CODE= GSX)","x",1990.25,1990-04-01,8797.6
"M3","N0782","QUARTERLY","MICRO","SALES ( CODE= GSX)","x",1990.5,1990-07-01,8256.6
"M3","N0782","QUARTERLY","MICRO","SALES ( CODE= GSX)","x",1990.75,1990-10-01,8325.2
"M3","N0782","QUARTERLY","MICRO","SALES ( CODE= GSX)","x",1991,1991-01-01,7850
"M3","N0782","QUARTERLY","MICRO","SALES ( CODE= GSX)","x",1991.25,1991-04-01,8217.2
"M3","N0782","QUARTERLY","MICRO","SALES ( CODE= GSX)","x",1991.5,1991-07-01,7868.8
"M3","N0782","QUARTERLY","MICRO","SALES ( CODE= GSX)","x",1991.75,1991-10-01,8280.6
"M3","N0782","QUARTERLY","MICRO","SALES ( CODE= GSX)","x",1992,1992-01-01,8239
"M3","N0782","QUARTERLY","MICRO","SALES ( CODE= GSX)","x",1992.25,1992-04-01,8411
"M3","N0782","QUARTERLY","MICRO","SALES ( CODE= GSX)","x",1992.5,1992-07-01,8986.6
"M3","N0782","QUARTERLY","MICRO","SALES ( CODE= GSX)","x",1992.75,1992-10-01,7847.6
"M3","N0782","QUARTERLY","MICRO","SALES ( CODE= GSX)","xx",1993,1993-01-01,7544.4
"M3","N0782","QUARTERLY","MICRO","SALES ( CODE= GSX)","xx",1993.25,1993-04-01,7729.4
"M3","N0782","QUARTERLY","MICRO","SALES ( CODE= GSX)","xx",1993.5,1993-07-01,7451
"M3","N0782","QUARTERLY","MICRO","SALES ( CODE= GSX)","xx",1993.75,1993-10-01,7875.4
"M3","N0782","QUARTERLY","MICRO","SALES ( CODE= GSX)","xx",1994,1994-01-01,7770.8
"M3","N0782","QUARTERLY","MICRO","SALES ( CODE= GSX)","xx",1994.25,1994-04-01,8534.6
"M3","N0782","QUARTERLY","MICRO","SALES ( CODE= GSX)","xx",1994.5,1994-07-01,7914.6
"M3","N0782","QUARTERLY","MICRO","SALES ( CODE= GSX)","xx",1994.75,1994-10-01,8334
"M3","N0783","QUARTERLY","MICRO","SALES ( CODE= GPC)","x",1984,1984-01-01,2648.05
"M3","N0783","QUARTERLY","MICRO","SALES ( CODE= GPC)","x",1984.25,1984-04-01,2782.95
"M3","N0783","QUARTERLY","MICRO","SALES ( CODE= GPC)","x",1984.5,1984-07-01,2859.3
"M3","N0783","QUARTERLY","MICRO","SALES ( CODE= GPC)","x",1984.75,1984-10-01,2609.95
"M3","N0783","QUARTERLY","MICRO","SALES ( CODE= GPC)","x",1985,1985-01-01,2726.75
"M3","N0783","QUARTERLY","MICRO","SALES ( CODE= GPC)","x",1985.25,1985-04-01,2945.6
"M3","N0783","QUARTERLY","MICRO","SALES ( CODE= GPC)","x",1985.5,1985-07-01,2990.95
"M3","N0783","QUARTERLY","MICRO","SALES ( CODE= GPC)","x",1985.75,1985-10-01,2734.1
"M3","N0783","QUARTERLY","MICRO","SALES ( CODE= GPC)","x",1986,1986-01-01,2829.35
"M3","N0783","QUARTERLY","MICRO","SALES ( CODE= GPC)","x",1986.25,1986-04-01,3088.15
"M3","N0783","QUARTERLY","MICRO","SALES ( CODE= GPC)","x",1986.5,1986-07-01,3142.8
"M3","N0783","QUARTERLY","MICRO","SALES ( CODE= GPC)","x",1986.75,1986-10-01,2910.05
"M3","N0783","QUARTERLY","MICRO","SALES ( CODE= GPC)","x",1987,1987-01-01,3044.15
"M3","N0783","QUARTERLY","MICRO","SALES ( CODE= GPC)","x",1987.25,1987-04-01,3332.35
"M3","N0783","QUARTERLY","MICRO","SALES ( CODE= GPC)","x",1987.5,1987-07-01,3430.3
"M3","N0783","QUARTERLY","MICRO","SALES ( CODE= GPC)","x",1987.75,1987-10-01,3224.45
"M3","N0783","QUARTERLY","MICRO","SALES ( CODE= GPC)","x",1988,1988-01-01,3498.65
"M3","N0783","QUARTERLY","MICRO","SALES ( CODE= GPC)","x",1988.25,1988-04-01,3740.35
"M3","N0783","QUARTERLY","MICRO","SALES ( CODE= GPC)","x",1988.5,1988-07-01,3888.55
"M3","N0783","QUARTERLY","MICRO","SALES ( CODE= GPC)","x",1988.75,1988-10-01,3582.3
"M3","N0783","QUARTERLY","MICRO","SALES ( CODE= GPC)","x",1989,1989-01-01,3854.85
"M3","N0783","QUARTERLY","MICRO","SALES ( CODE= GPC)","x",1989.25,1989-04-01,4061.3
"M3","N0783","QUARTERLY","MICRO","SALES ( CODE= GPC)","x",1989.5,1989-07-01,4070.8
"M3","N0783","QUARTERLY","MICRO","SALES ( CODE= GPC)","x",1989.75,1989-10-01,3819
"M3","N0783","QUARTERLY","MICRO","SALES ( CODE= GPC)","x",1990,1990-01-01,4106.3
"M3","N0783","QUARTERLY","MICRO","SALES ( CODE= GPC)","x",1990.25,1990-04-01,4213.3
"M3","N0783","QUARTERLY","MICRO","SALES ( CODE= GPC)","x",1990.5,1990-07-01,4311.45
"M3","N0783","QUARTERLY","MICRO","SALES ( CODE= GPC)","x",1990.75,1990-10-01,3965.9
"M3","N0783","QUARTERLY","MICRO","SALES ( CODE= GPC)","x",1991,1991-01-01,4045.9
"M3","N0783","QUARTERLY","MICRO","SALES ( CODE= GPC)","x",1991.25,1991-04-01,4424.65
"M3","N0783","QUARTERLY","MICRO","SALES ( CODE= GPC)","x",1991.5,1991-07-01,4488.85
"M3","N0783","QUARTERLY","MICRO","SALES ( CODE= GPC)","x",1991.75,1991-10-01,4213.85
"M3","N0783","QUARTERLY","MICRO","SALES ( CODE= GPC)","x",1992,1992-01-01,4795.35
"M3","N0783","QUARTERLY","MICRO","SALES ( CODE= GPC)","x",1992.25,1992-04-01,5068
"M3","N0783","QUARTERLY","MICRO","SALES ( CODE= GPC)","x",1992.5,1992-07-01,5247.1
"M3","N0783","QUARTERLY","MICRO","SALES ( CODE= GPC)","x",1992.75,1992-10-01,4973.3
"M3","N0783","QUARTERLY","MICRO","SALES ( CODE= GPC)","xx",1993,1993-01-01,5189.55
"M3","N0783","QUARTERLY","MICRO","SALES ( CODE= GPC)","xx",1993.25,1993-04-01,5530.9
"M3","N0783","QUARTERLY","MICRO","SALES ( CODE= GPC)","xx",1993.5,1993-07-01,5724.2
"M3","N0783","QUARTERLY","MICRO","SALES ( CODE= GPC)","xx",1993.75,1993-10-01,5476.8
"M3","N0783","QUARTERLY","MICRO","SALES ( CODE= GPC)","xx",1994,1994-01-01,5810.35
"M3","N0783","QUARTERLY","MICRO","SALES ( CODE= GPC)","xx",1994.25,1994-04-01,6099
"M3","N0783","QUARTERLY","MICRO","SALES ( CODE= GPC)","xx",1994.5,1994-07-01,6342.1
"M3","N0783","QUARTERLY","MICRO","SALES ( CODE= GPC)","xx",1994.75,1994-10-01,6040.6
"M3","N0784","QUARTERLY","MICRO","SALES ( CODE= GP )","x",1984,1984-01-01,2976
"M3","N0784","QUARTERLY","MICRO","SALES ( CODE= GP )","x",1984.25,1984-04-01,3340
"M3","N0784","QUARTERLY","MICRO","SALES ( CODE= GP )","x",1984.5,1984-07-01,3516
"M3","N0784","QUARTERLY","MICRO","SALES ( CODE= GP )","x",1984.75,1984-10-01,3532
"M3","N0784","QUARTERLY","MICRO","SALES ( CODE= GP )","x",1985,1985-01-01,3160
"M3","N0784","QUARTERLY","MICRO","SALES ( CODE= GP )","x",1985.25,1985-04-01,3588
"M3","N0784","QUARTERLY","MICRO","SALES ( CODE= GP )","x",1985.5,1985-07-01,3504
"M3","N0784","QUARTERLY","MICRO","SALES ( CODE= GP )","x",1985.75,1985-10-01,3180
"M3","N0784","QUARTERLY","MICRO","SALES ( CODE= GP )","x",1986,1986-01-01,3208
"M3","N0784","QUARTERLY","MICRO","SALES ( CODE= GP )","x",1986.25,1986-04-01,3858
"M3","N0784","QUARTERLY","MICRO","SALES ( CODE= GP )","x",1986.5,1986-07-01,3818
"M3","N0784","QUARTERLY","MICRO","SALES ( CODE= GP )","x",1986.75,1986-10-01,3562
"M3","N0784","QUARTERLY","MICRO","SALES ( CODE= GP )","x",1987,1987-01-01,3710
"M3","N0784","QUARTERLY","MICRO","SALES ( CODE= GP )","x",1987.25,1987-04-01,4190
"M3","N0784","QUARTERLY","MICRO","SALES ( CODE= GP )","x",1987.5,1987-07-01,4848
"M3","N0784","QUARTERLY","MICRO","SALES ( CODE= GP )","x",1987.75,1987-10-01,4458
"M3","N0784","QUARTERLY","MICRO","SALES ( CODE= GP )","x",1988,1988-01-01,4230
"M3","N0784","QUARTERLY","MICRO","SALES ( CODE= GP )","x",1988.25,1988-04-01,4836
