"data","series","period","type","description","value_type","time","date","value"
"M3","N0159","YEARLY","INDUSTRY","Air carriers (international), passenger-miles revenue","xx",1992,1992-01-01,13062
"M3","N0159","YEARLY","INDUSTRY","Air carriers (international), passenger-miles revenue","xx",1993,1993-01-01,13551
"M3","N0160","YEARLY","INDUSTRY","Air carriers (international), mail ton-miles","x",1947,1947-01-01,240
"M3","N0160","YEARLY","INDUSTRY","Air carriers (international), mail ton-miles","x",1948,1948-01-01,315
"M3","N0160","YEARLY","INDUSTRY","Air carriers (international), mail ton-miles","x",1949,1949-01-01,360
"M3","N0160","YEARLY","INDUSTRY","Air carriers (international), mail ton-miles","x",1950,1950-01-01,390
"M3","N0160","YEARLY","INDUSTRY","Air carriers (international), mail ton-miles","x",1951,1951-01-01,405
"M3","N0160","YEARLY","INDUSTRY","Air carriers (international), mail ton-miles","x",1952,1952-01-01,420
"M3","N0160","YEARLY","INDUSTRY","Air carriers (international), mail ton-miles","x",1953,1953-01-01,480
"M3","N0160","YEARLY","INDUSTRY","Air carriers (international), mail ton-miles","x",1954,1954-01-01,660
"M3","N0160","YEARLY","INDUSTRY","Air carriers (international), mail ton-miles","x",1955,1955-01-01,915
"M3","N0160","YEARLY","INDUSTRY","Air carriers (international), mail ton-miles","x",1956,1956-01-01,975
"M3","N0160","YEARLY","INDUSTRY","Air carriers (international), mail ton-miles","x",1957,1957-01-01,1005
"M3","N0160","YEARLY","INDUSTRY","Air carriers (international), mail ton-miles","x",1958,1958-01-01,1155
"M3","N0160","YEARLY","INDUSTRY","Air carriers (international), mail ton-miles","x",1959,1959-01-01,1320
"M3","N0160","YEARLY","INDUSTRY","Air carriers (international), mail ton-miles","x",1960,1960-01-01,1695
"M3","N0160","YEARLY","INDUSTRY","Air carriers (international), mail ton-miles","x",1961,1961-01-01,2355
"M3","N0160","YEARLY","INDUSTRY","Air carriers (international), mail ton-miles","x",1962,1962-01-01,2745
"M3","N0160","YEARLY","INDUSTRY","Air carriers (international), mail ton-miles","x",1963,1963-01-01,2880
"M3","N0160","YEARLY","INDUSTRY","Air carriers (international), mail ton-miles","x",1964,1964-01-01,2865
"M3","N0160","YEARLY","INDUSTRY","Air carriers (international), mail ton-miles","x",1965,1965-01-01,3975
"M3","N0160","YEARLY","INDUSTRY","Air carriers (international), mail ton-miles","x",1966,1966-01-01,7020
"M3","N0160","YEARLY","INDUSTRY","Air carriers (international), mail ton-miles","x",1967,1967-01-01,8670
"M3","N0160","YEARLY","INDUSTRY","Air carriers (international), mail ton-miles","x",1968,1968-01-01,10500
"M3","N0160","YEARLY","INDUSTRY","Air carriers (international), mail ton-miles","x",1969,1969-01-01,8160
"M3","N0160","YEARLY","INDUSTRY","Air carriers (international), mail ton-miles","x",1970,1970-01-01,11490
"M3","N0160","YEARLY","INDUSTRY","Air carriers (international), mail ton-miles","x",1971,1971-01-01,9255
"M3","N0160","YEARLY","INDUSTRY","Air carriers (international), mail ton-miles","x",1972,1972-01-01,7725
"M3","N0160","YEARLY","INDUSTRY","Air carriers (international), mail ton-miles","x",1973,1973-01-01,7830
"M3","N0160","YEARLY","INDUSTRY","Air carriers (international), mail ton-miles","x",1974,1974-01-01,7065
"M3","N0160","YEARLY","INDUSTRY","Air carriers (international), mail ton-miles","x",1975,1975-01-01,6390
"M3","N0160","YEARLY","INDUSTRY","Air carriers (international), mail ton-miles","x",1976,1976-01-01,6105
"M3","N0160","YEARLY","INDUSTRY","Air carriers (international), mail ton-miles","x",1977,1977-01-01,5955
"M3","N0160","YEARLY","INDUSTRY","Air carriers (international), mail ton-miles","x",1978,1978-01-01,5610
"M3","N0160","YEARLY","INDUSTRY","Air carriers (international), mail ton-miles","x",1979,1979-01-01,5580
"M3","N0160","YEARLY","INDUSTRY","Air carriers (international), mail ton-miles","x",1980,1980-01-01,5880
"M3","N0160","YEARLY","INDUSTRY","Air carriers (international), mail ton-miles","x",1981,1981-01-01,5640
"M3","N0160","YEARLY","INDUSTRY","Air carriers (international), mail ton-miles","x",1982,1982-01-01,5985
"M3","N0160","YEARLY","INDUSTRY","Air carriers (international), mail ton-miles","x",1983,1983-01-01,6225
"M3","N0160","YEARLY","INDUSTRY","Air carriers (international), mail ton-miles","x",1984,1984-01-01,6855
"M3","N0160","YEARLY","INDUSTRY","Air carriers (international), mail ton-miles","x",1985,1985-01-01,6645
"M3","N0160","YEARLY","INDUSTRY","Air carriers (international), mail ton-miles","x",1986,1986-01-01,6495
"M3","N0160","YEARLY","INDUSTRY","Air carriers (international), mail ton-miles","x",1987,1987-01-01,6645
"M3","N0160","YEARLY","INDUSTRY","Air carriers (international), mail ton-miles","xx",1988,1988-01-01,7050
"M3","N0160","YEARLY","INDUSTRY","Air carriers (international), mail ton-miles","xx",1989,1989-01-01,6960
"M3","N0160","YEARLY","INDUSTRY","Air carriers (international), mail ton-miles","xx",1990,1990-01-01,7695
"M3","N0160","YEARLY","INDUSTRY","Air carriers (international), mail ton-miles","xx",1991,1991-01-01,7395
"M3","N0160","YEARLY","INDUSTRY","Air carriers (international), mail ton-miles","xx",1992,1992-01-01,7440
"M3","N0160","YEARLY","INDUSTRY","Air carriers (international), mail ton-miles","xx",1993,1993-01-01,7545
"M3","N0161","YEARLY","INDUSTRY","Motor carriers of property, total operating revenues","x",1947,1947-01-01,622.5
"M3","N0161","YEARLY","INDUSTRY","Motor carriers of property, total operating revenues","x",1948,1948-01-01,841
"M3","N0161","YEARLY","INDUSTRY","Motor carriers of property, total operating revenues","x",1949,1949-01-01,923.5
"M3","N0161","YEARLY","INDUSTRY","Motor carriers of property, total operating revenues","x",1950,1950-01-01,1186.5
"M3","N0161","YEARLY","INDUSTRY","Motor carriers of property, total operating revenues","x",1951,1951-01-01,1370.5
"M3","N0161","YEARLY","INDUSTRY","Motor carriers of property, total operating revenues","x",1952,1952-01-01,1508
"M3","N0161","YEARLY","INDUSTRY","Motor carriers of property, total operating revenues","x",1953,1953-01-01,1758
"M3","N0161","YEARLY","INDUSTRY","Motor carriers of property, total operating revenues","x",1954,1954-01-01,1708.5
"M3","N0161","YEARLY","INDUSTRY","Motor carriers of property, total operating revenues","x",1955,1955-01-01,1675.5
"M3","N0161","YEARLY","INDUSTRY","Motor carriers of property, total operating revenues","x",1956,1956-01-01,1785.5
"M3","N0161","YEARLY","INDUSTRY","Motor carriers of property, total operating revenues","x",1957,1957-01-01,1943.5
"M3","N0161","YEARLY","INDUSTRY","Motor carriers of property, total operating revenues","x",1958,1958-01-01,1950.5
"M3","N0161","YEARLY","INDUSTRY","Motor carriers of property, total operating revenues","x",1959,1959-01-01,2321.5
"M3","N0161","YEARLY","INDUSTRY","Motor carriers of property, total operating revenues","x",1960,1960-01-01,2376.5
"M3","N0161","YEARLY","INDUSTRY","Motor carriers of property, total operating revenues","x",1961,1961-01-01,2451.5
"M3","N0161","YEARLY","INDUSTRY","Motor carriers of property, total operating revenues","x",1962,1962-01-01,2687
"M3","N0161","YEARLY","INDUSTRY","Motor carriers of property, total operating revenues","x",1963,1963-01-01,2870.5
"M3","N0161","YEARLY","INDUSTRY","Motor carriers of property, total operating revenues","x",1964,1964-01-01,3088
"M3","N0161","YEARLY","INDUSTRY","Motor carriers of property, total operating revenues","x",1965,1965-01-01,3560
"M3","N0161","YEARLY","INDUSTRY","Motor carriers of property, total operating revenues","x",1966,1966-01-01,3924.5
"M3","N0161","YEARLY","INDUSTRY","Motor carriers of property, total operating revenues","x",1967,1967-01-01,4164.5
"M3","N0161","YEARLY","INDUSTRY","Motor carriers of property, total operating revenues","x",1968,1968-01-01,4761.5
"M3","N0161","YEARLY","INDUSTRY","Motor carriers of property, total operating revenues","x",1969,1969-01-01,5371
"M3","N0161","YEARLY","INDUSTRY","Motor carriers of property, total operating revenues","x",1970,1970-01-01,5525
"M3","N0161","YEARLY","INDUSTRY","Motor carriers of property, total operating revenues","x",1971,1971-01-01,6346.5
"M3","N0161","YEARLY","INDUSTRY","Motor carriers of property, total operating revenues","x",1972,1972-01-01,3710.5
"M3","N0161","YEARLY","INDUSTRY","Motor carriers of property, total operating revenues","x",1973,1973-01-01,4352
"M3","N0161","YEARLY","INDUSTRY","Motor carriers of property, total operating revenues","x",1974,1974-01-01,4901.5
"M3","N0161","YEARLY","INDUSTRY","Motor carriers of property, total operating revenues","x",1975,1975-01-01,4776.5
"M3","N0161","YEARLY","INDUSTRY","Motor carriers of property, total operating revenues","x",1976,1976-01-01,5710
"M3","N0161","YEARLY","INDUSTRY","Motor carriers of property, total operating revenues","x",1977,1977-01-01,6926.5
"M3","N0161","YEARLY","INDUSTRY","Motor carriers of property, total operating revenues","x",1978,1978-01-01,8309
"M3","N0161","YEARLY","INDUSTRY","Motor carriers of property, total operating revenues","x",1979,1979-01-01,7525.5
"M3","N0161","YEARLY","INDUSTRY","Motor carriers of property, total operating revenues","x",1980,1980-01-01,7716
"M3","N0161","YEARLY","INDUSTRY","Motor carriers of property, total operating revenues","x",1981,1981-01-01,8067.5
"M3","N0161","YEARLY","INDUSTRY","Motor carriers of property, total operating revenues","x",1982,1982-01-01,7702
"M3","N0161","YEARLY","INDUSTRY","Motor carriers of property, total operating revenues","x",1983,1983-01-01,8191
"M3","N0161","YEARLY","INDUSTRY","Motor carriers of property, total operating revenues","x",1984,1984-01-01,8706.5
"M3","N0161","YEARLY","INDUSTRY","Motor carriers of property, total operating revenues","x",1985,1985-01-01,8674.5
"M3","N0161","YEARLY","INDUSTRY","Motor carriers of property, total operating revenues","x",1986,1986-01-01,9240
"M3","N0161","YEARLY","INDUSTRY","Motor carriers of property, total operating revenues","xx",1987,1987-01-01,9199
"M3","N0161","YEARLY","INDUSTRY","Motor carriers of property, total operating revenues","xx",1988,1988-01-01,9334
"M3","N0161","YEARLY","INDUSTRY","Motor carriers of property, total operating revenues","xx",1989,1989-01-01,9875
"M3","N0161","YEARLY","INDUSTRY","Motor carriers of property, total operating revenues","xx",1990,1990-01-01,10905
"M3","N0161","YEARLY","INDUSTRY","Motor carriers of property, total operating revenues","xx",1991,1991-01-01,11045.5
"M3","N0161","YEARLY","INDUSTRY","Motor carriers of property, total operating revenues","xx",1992,1992-01-01,12090
"M3","N0162","YEARLY","INDUSTRY","Motor carriers of property, net income","x",1972,1972-01-01,2580
"M3","N0162","YEARLY","INDUSTRY","Motor carriers of property, net income","x",1973,1973-01-01,2500
"M3","N0162","YEARLY","INDUSTRY","Motor carriers of property, net income","x",1974,1974-01-01,2480
"M3","N0162","YEARLY","INDUSTRY","Motor carriers of property, net income","x",1975,1975-01-01,2200
"M3","N0162","YEARLY","INDUSTRY","Motor carriers of property, net income","x",1976,1976-01-01,3490
"M3","N0162","YEARLY","INDUSTRY","Motor carriers of property, net income","x",1977,1977-01-01,4520
"M3","N0162","YEARLY","INDUSTRY","Motor carriers of property, net income","x",1978,1978-01-01,4950
"M3","N0162","YEARLY","INDUSTRY","Motor carriers of property, net income","x",1979,1979-01-01,3120
"M3","N0162","YEARLY","INDUSTRY","Motor carriers of property, net income","x",1980,1980-01-01,3040
"M3","N0162","YEARLY","INDUSTRY","Motor carriers of property, net income","x",1981,1981-01-01,2930
"M3","N0162","YEARLY","INDUSTRY","Motor carriers of property, net income","x",1982,1982-01-01,6030
"M3","N0162","YEARLY","INDUSTRY","Motor carriers of property, net income","x",1983,1983-01-01,3530
"M3","N0162","YEARLY","INDUSTRY","Motor carriers of property, net income","x",1984,1984-01-01,4120
"M3","N0162","YEARLY","INDUSTRY","Motor carriers of property, net income","x",1985,1985-01-01,3600
"M3","N0162","YEARLY","INDUSTRY","Motor carriers of property, net income","x",1986,1986-01-01,5480
"M3","N0162","YEARLY","INDUSTRY","Motor carriers of property, net income","xx",1987,1987-01-01,2970
"M3","N0162","YEARLY","INDUSTRY","Motor carriers of property, net income","xx",1988,1988-01-01,4640
"M3","N0162","YEARLY","INDUSTRY","Motor carriers of property, net income","xx",1989,1989-01-01,3550
"M3","N0162","YEARLY","INDUSTRY","Motor carriers of property, net income","xx",1990,1990-01-01,4420
"M3","N0162","YEARLY","INDUSTRY","Motor carriers of property, net income","xx",1991,1991-01-01,3140
"M3","N0162","YEARLY","INDUSTRY","Motor carriers of property, net income","xx",1992,1992-01-01,4460
"M3","N0163","YEARLY","INDUSTRY","Motor carriers of property, tonnage hauled","x",1972,1972-01-01,5130
"M3","N0163","YEARLY","INDUSTRY","Motor carriers of property, tonnage hauled","x",1973,1973-01-01,6090
"M3","N0163","YEARLY","INDUSTRY","Motor carriers of property, tonnage hauled","x",1974,1974-01-01,5880
"M3","N0163","YEARLY","INDUSTRY","Motor carriers of property, tonnage hauled","x",1975,1975-01-01,5220
"M3","N0163","YEARLY","INDUSTRY","Motor carriers of property, tonnage hauled","x",1976,1976-01-01,6030
"M3","N0163","YEARLY","INDUSTRY","Motor carriers of property, tonnage hauled","x",1977,1977-01-01,6510
"M3","N0163","YEARLY","INDUSTRY","Motor carriers of property, tonnage hauled","x",1978,1978-01-01,7080
"M3","N0163","YEARLY","INDUSTRY","Motor carriers of property, tonnage hauled","x",1979,1979-01-01,6450
"M3","N0163","YEARLY","INDUSTRY","Motor carriers of property, tonnage hauled","x",1980,1980-01-01,5670
"M3","N0163","YEARLY","INDUSTRY","Motor carriers of property, tonnage hauled","x",1981,1981-01-01,5400
"M3","N0163","YEARLY","INDUSTRY","Motor carriers of property, tonnage hauled","x",1982,1982-01-01,2460
"M3","N0163","YEARLY","INDUSTRY","Motor carriers of property, tonnage hauled","x",1983,1983-01-01,4920
"M3","N0163","YEARLY","INDUSTRY","Motor carriers of property, tonnage hauled","x",1984,1984-01-01,4830
"M3","N0163","YEARLY","INDUSTRY","Motor carriers of property, tonnage hauled","x",1985,1985-01-01,4770
"M3","N0163","YEARLY","INDUSTRY","Motor carriers of property, tonnage hauled","x",1986,1986-01-01,4980
"M3","N0163","YEARLY","INDUSTRY","Motor carriers of property, tonnage hauled","xx",1987,1987-01-01,5430
"M3","N0163","YEARLY","INDUSTRY","Motor carriers of property, tonnage hauled","xx",1988,1988-01-01,5100
"M3","N0163","YEARLY","INDUSTRY","Motor carriers of property, tonnage hauled","xx",1989,1989-01-01,5250
"M3","N0163","YEARLY","INDUSTRY","Motor carriers of property, tonnage hauled","xx",1990,1990-01-01,5160
"M3","N0163","YEARLY","INDUSTRY","Motor carriers of property, tonnage hauled","xx",1991,1991-01-01,5340
"M3","N0163","YEARLY","INDUSTRY","Motor carriers of property, tonnage hauled","xx",1992,1992-01-01,6210
"M3","N0164","YEARLY","INDUSTRY","Class I railroads (excl. Amtrak), total operating revenues","x",1947,1947-01-01,1737.4
"M3","N0164","YEARLY","INDUSTRY","Class I railroads (excl. Amtrak), total operating revenues","x",1948,1948-01-01,1934.4
"M3","N0164","YEARLY","INDUSTRY","Class I railroads (excl. Amtrak), total operating revenues","x",1949,1949-01-01,1716
"M3","N0164","YEARLY","INDUSTRY","Class I railroads (excl. Amtrak), total operating revenues","x",1950,1950-01-01,1894.6
"M3","N0164","YEARLY","INDUSTRY","Class I railroads (excl. Amtrak), total operating revenues","x",1951,1951-01-01,2078.4
"M3","N0164","YEARLY","INDUSTRY","Class I railroads (excl. Amtrak), total operating revenues","x",1952,1952-01-01,2116.4
"M3","N0164","YEARLY","INDUSTRY","Class I railroads (excl. Amtrak), total operating revenues","x",1953,1953-01-01,2132.8
"M3","N0164","YEARLY","INDUSTRY","Class I railroads (excl. Amtrak), total operating revenues","x",1954,1954-01-01,1874.2
"M3","N0164","YEARLY","INDUSTRY","Class I railroads (excl. Amtrak), total operating revenues","x",1955,1955-01-01,2021.4
"M3","N0164","YEARLY","INDUSTRY","Class I railroads (excl. Amtrak), total operating revenues","x",1956,1956-01-01,2109
"M3","N0164","YEARLY","INDUSTRY","Class I railroads (excl. Amtrak), total operating revenues","x",1957,1957-01-01,2101.2
"M3","N0164","YEARLY","INDUSTRY","Class I railroads (excl. Amtrak), total operating revenues","x",1958,1958-01-01,1913
"M3","N0164","YEARLY","INDUSTRY","Class I railroads (excl. Amtrak), total operating revenues","x",1959,1959-01-01,1965
"M3","N0164","YEARLY","INDUSTRY","Class I railroads (excl. Amtrak), total operating revenues","x",1960,1960-01-01,1903.4
"M3","N0164","YEARLY","INDUSTRY","Class I railroads (excl. Amtrak), total operating revenues","x",1961,1961-01-01,1837.4
"M3","N0164","YEARLY","INDUSTRY","Class I railroads (excl. Amtrak), total operating revenues","x",1962,1962-01-01,1888
"M3","N0164","YEARLY","INDUSTRY","Class I railroads (excl. Amtrak), total operating revenues","x",1963,1963-01-01,1912
"M3","N0164","YEARLY","INDUSTRY","Class I railroads (excl. Amtrak), total operating revenues","x",1964,1964-01-01,1971.4
"M3","N0164","YEARLY","INDUSTRY","Class I railroads (excl. Amtrak), total operating revenues","x",1965,1965-01-01,2041.6
"M3","N0164","YEARLY","INDUSTRY","Class I railroads (excl. Amtrak), total operating revenues","x",1966,1966-01-01,2132.2
"M3","N0164","YEARLY","INDUSTRY","Class I railroads (excl. Amtrak), total operating revenues","x",1967,1967-01-01,2075.4
"M3","N0164","YEARLY","INDUSTRY","Class I railroads (excl. Amtrak), total operating revenues","x",1968,1968-01-01,2172
"M3","N0164","YEARLY","INDUSTRY","Class I railroads (excl. Amtrak), total operating revenues","x",1969,1969-01-01,2284.6
"M3","N0164","YEARLY","INDUSTRY","Class I railroads (excl. Amtrak), total operating revenues","x",1970,1970-01-01,2396.4
"M3","N0164","YEARLY","INDUSTRY","Class I railroads (excl. Amtrak), total operating revenues","x",1971,1971-01-01,2539.4
"M3","N0164","YEARLY","INDUSTRY","Class I railroads (excl. Amtrak), total operating revenues","x",1972,1972-01-01,2688
"M3","N0164","YEARLY","INDUSTRY","Class I railroads (excl. Amtrak), total operating revenues","x",1973,1973-01-01,2964.2
"M3","N0164","YEARLY","INDUSTRY","Class I railroads (excl. Amtrak), total operating revenues","x",1974,1974-01-01,3375.6
"M3","N0164","YEARLY","INDUSTRY","Class I railroads (excl. Amtrak), total operating revenues","x",1975,1975-01-01,3271.4
"M3","N0164","YEARLY","INDUSTRY","Class I railroads (excl. Amtrak), total operating revenues","x",1976,1976-01-01,3714.8
"M3","N0164","YEARLY","INDUSTRY","Class I railroads (excl. Amtrak), total operating revenues","x",1977,1977-01-01,3989.4
"M3","N0164","YEARLY","INDUSTRY","Class I railroads (excl. Amtrak), total operating revenues","x",1978,1978-01-01,4367.2
"M3","N0164","YEARLY","INDUSTRY","Class I railroads (excl. Amtrak), total operating revenues","x",1979,1979-01-01,5070.4
"M3","N0164","YEARLY","INDUSTRY","Class I railroads (excl. Amtrak), total operating revenues","x",1980,1980-01-01,5651.6
"M3","N0164","YEARLY","INDUSTRY","Class I railroads (excl. Amtrak), total operating revenues","x",1981,1981-01-01,6180.8
"M3","N0164","YEARLY","INDUSTRY","Class I railroads (excl. Amtrak), total operating revenues","x",1982,1982-01-01,5428.6
